"GEOID","year","population","male","female","male_ratio","norm_age_0_19","norm_age_20_69","norm_age_70_plus","race_diversity","unemployment_rate","median_income","mean_income","PercFamiliesBelowPovertyline","HU_occupied_perc","rent_rate","HU_avg_HHsize_owner","HU_avg_HHsize_renter","YB_before_1979_pct","YB_1980_2019_pct","dummy_BY_thredhold50perc"
6037143200,2014,4090,2040,2050,49.8777506112469,17,79,3.9,44.9702237552382,17.1,59375,77692,1.6,89.2,65.9174311926605,1.83,2.2,58.0929095354523,41.9070904645477,0
6037143300,2014,6460,2896,3564,44.8297213622291,22,70.9,6.9,38.6922140536188,8.1,78787,118333,4.4,93,55.7543967911139,2.44,1.95,67.609756097561,32.390243902439,0
6037201301,2014,3146,1476,1670,46.9167196439924,28,64.3,7.7,63.9599463127175,19.1,41304,55538,23,95.5,55.8270676691729,2.51,3.46,71.9567177637511,28.0432822362489,0
6037201302,2014,3464,1544,1920,44.5727482678984,11,76.4,12.7,71.5140621583133,10.2,59674,72125,2.3,94,35.6310187531678,1.8,1.97,30.3978779840849,69.6021220159151,1
6037201401,2014,5045,2382,2663,47.215064420218,30.7,62.3,6.9,63.3382373308214,14,55058,64168,25.1,94.6,54.2360608254888,3.66,4.02,78.9665211062591,21.0334788937409,0
6037201402,2014,4574,2279,2295,49.82509838216,21.1,65.4,13.4,57.6840372065527,14.1,51281,63229,13.7,95,29.2393579902303,3.57,2.88,87.7931034482759,12.2068965517241,0
6037139301,2014,4995,2516,2479,50.3703703703704,22.8,66.9,10.1,28.841141441742,7.4,89659,123616,6.8,90.1,12.8264654672084,3.13,3.47,71.7542748575048,28.2457251424952,0
6037139302,2014,4667,2319,2348,49.6893079065781,21.6,71.6,6.6,62.3515137513441,7.3,49946,62284,17.9,93.9,71.099375900144,1.66,2.54,76.5182186234818,23.4817813765182,0
6037139502,2014,2921,1218,1703,41.6980486134885,19.8,67.6,12.7,31.8015864765189,9.7,61854,80842,5.6,95.4,40.1425178147268,2.52,2.26,81.5596330275229,18.4403669724771,0
6037139600,2014,4990,2273,2717,45.5511022044088,19.4,66,14.7,24.1087626154112,7.4,78546,158618,10.7,90.4,32.0275505811451,2.47,2.19,81.390977443609,18.609022556391,0
6037139701,2014,5250,2442,2808,46.5142857142857,21.3,63.2,15.4,23.1760616780045,6.2,123507,169786,1,95.8,25.2879078694818,2.69,2.28,66.0694896851249,33.9305103148751,0
6037139801,2014,3210,1496,1714,46.6043613707165,21.5,56.5,22,23.1818596481012,3.3,145938,196091,1.2,93.6,10.5026256564141,2.56,2.69,85.437645236251,14.562354763749,0
6037143400,2014,6121,2780,3341,45.417415454991,16.9,75.8,7.3,29.6999776414437,11.8,91458,116664,1.1,89.9,51.8201962646407,2.39,1.97,66.6001330671989,33.3998669328011,0
6037143500,2014,4565,2002,2563,43.855421686747,19,74.8,6.2,37.2812712564887,10.8,88233,111696,7.4,91.9,50.256629597947,2.29,1.97,63.6405959031657,36.3594040968343,0
6037181000,2014,6119,2880,3239,47.0665141362968,16.5,66.4,16.9,58.8294409609531,5.2,86384,112597,5.5,93.8,20.1339472582671,2.82,2.31,91.9459962756052,8.05400372439479,0
6037181500,2014,3714,1952,1762,52.5578890683899,21.1,67.2,11.9,63.2172173635162,10.8,94464,108504,2.4,93.4,18.7263078089462,3.17,2.39,94.8446327683616,5.15536723163842,0
6037181600,2014,4576,2322,2254,50.743006993007,35.5,59.9,4.5,58.5580953683554,10.1,62981,85017,6,95.4,43.5849056603774,3.23,2.83,83.8076545632973,16.1923454367026,0
6037183101,2014,3623,1719,1904,47.4468672370963,21.5,70.7,7.9,54.718112247716,13.3,73875,84101,4.3,90.5,34.556126192223,2.99,2.86,93.2241250930752,6.7758749069248,0
6037183220,2014,4415,2095,2320,47.4518686296716,27.1,63.8,9.2,61.347537287303,14.4,51566,66101,16.8,100,58.8185654008439,3.81,3.55,97.6763485477178,2.32365145228216,0
6037183300,2014,3371,1693,1678,50.2224859092257,25.6,64.9,9.4,64.4725752951893,11.2,57276,67985,18,96.1,41.06463878327,3.49,3.13,94.6078431372549,5.3921568627451,0
6037183510,2014,2663,1310,1353,49.1926398798348,27,67.5,5.4,56.1929243020832,15,59583,66341,10.5,94.3,34.8692403486924,3.79,3.05,96.9111969111969,3.08880308880309,0
6037183520,2014,3586,1752,1834,48.8566648075851,31.8,62.4,5.8,56.0070006398434,14.8,39861,55782,22.2,92.7,66.2477558348294,3.25,3.47,90.2374670184697,9.76253298153034,0
6037183610,2014,3386,1768,1618,52.2150029533373,24.2,73,2.6,59.6636056392867,23.5,36618,48966,23.1,90.4,68.6350435624395,4,3.32,84.0040241448692,15.9959758551308,0
6037192300,2014,2775,1230,1545,44.3243243243243,11.6,77.6,10.7,56.0216086356627,9.7,105189,134104,4.5,90.5,61.849710982659,1.97,1.68,78.5454545454545,21.4545454545455,0
6037195400,2014,4046,2105,1941,52.0266930301532,9.5,78.2,12.2,38.8277150876634,10,73704,105395,5.1,90,53.233021553477,2.01,1.66,79.9097065462754,20.0902934537246,0
6037183820,2014,3920,1863,2057,47.5255102040816,35.2,62.3,2.7,54.4050395668472,17.9,35074,41539,35.7,92.6,76.8802228412256,5.63,3.58,79.3286219081272,20.6713780918728,0
6037185100,2014,6240,3318,2922,53.1730769230769,20.5,69.8,9.7,55.1031856097962,8,53927,86454,19.1,92.3,46.6462078035949,2.59,3.01,90.103000447828,9.89699955217197,0
6037185202,2014,3896,2000,1896,51.3347022587269,25.3,70.1,4.5,65.9726292222002,11.1,49567,85589,29.6,92.3,48.072880168185,2.78,3.12,78.4558823529412,21.5441176470588,0
6037185310,2014,3699,2018,1681,54.5552852122195,30.3,63.4,6.3,54.7521191329046,9.4,44063,55677,23.5,88.4,53.7162162162162,4.44,4.89,91.1214953271028,8.8785046728972,0
6111007405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6111007511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6037601402,2014,4834,2329,2505,48.1795614398014,23.4,72.4,4.1,60.4957831276835,8.2,55470,59994,12.4,97,46.1143695014663,4.26,2.98,94.017094017094,5.98290598290598,0
6037601502,2014,3996,2110,1886,52.8028028028028,34.1,61.6,4.4,54.6442964486008,14.5,35116,49816,30.6,98.4,65.9090909090909,5.79,4.03,79.3302540415704,20.6697459584296,0
6037601600,2014,3985,2053,1932,51.5181932245922,35.9,59.9,4.3,50.6448995527456,10.8,41375,44894,30.4,95.9,65.2133580705009,4.12,3.73,98.2970671712394,1.70293282876064,0
6037530700,2014,2261,1113,1148,49.2260061919505,30.5,63.5,6.1,52.2104230318492,23.4,48922,55483,24.2,92.5,50.6238859180036,3.84,4.7,98.7202925045704,1.27970749542962,0
6037530801,2014,5607,3003,2604,53.5580524344569,33.4,61.5,5.1,51.1843252827135,12.6,41470,45913,27.5,93.6,62.8481012658228,4.33,3.53,94.2019099590723,5.79809004092769,0
6037530901,2014,3970,1934,2036,48.7153652392947,35.3,60.2,4.3,46.1461084075148,6.5,38500,53946,22.9,95.4,48.8955823293173,4.3,4.07,96.7706013363029,3.2293986636971,0
6037531201,2014,5271,2900,2371,55.0180231455132,34.6,62.2,3.2,51.8810970894498,14.3,42456,44844,19.3,94.2,75.3435114503817,4.4,4.24,81.0534591194968,18.9465408805031,0
6037531301,2014,5661,2999,2662,52.9765059176824,36.9,56,7.4,53.4123512208864,16.3,33494,42799,34.1,98.3,73.3790999237224,4.57,4.2,92.4512987012987,7.5487012987013,0
6037541001,2014,1074,503,571,46.8342644320298,26.3,62.7,10.9,72.7054572440172,19,36806,56219,18.3,83.9,11.1111111111111,3.6,3.13,76.986301369863,23.013698630137,0
6037702202,2014,3718,1856,1862,49.919311457773,19.9,71.2,8.7,24.7309152138051,6.4,76000,117208,1.8,93.7,47.9620323841429,2.39,2.05,86.3088057901086,13.6911942098914,0
6037702300,2014,6928,3360,3568,48.4988452655889,19.9,70,10,42.8148201361146,10.3,77625,116195,2.8,97.5,50.0163559044815,2.92,1.7,86.0049982149232,13.9950017850768,0
6037276601,2014,3902,1860,2042,47.6678626345464,16.8,73.1,10.2,48.1444545648238,11.9,93250,163993,6.9,93.4,30.7474518686297,2.62,1.84,73.4605911330049,26.5394088669951,0
6037277000,2014,5705,2792,2913,48.9395267309378,24.2,60.3,15.5,32.7311328761999,6.1,116096,150836,1.3,96.5,14.343163538874,2.59,2.96,93.2444852941177,6.75551470588235,0
6037670701,2014,6807,3220,3587,47.304245629499,20,63.3,16.7,50.0939619424512,6.5,91161,113241,0.5,97.4,17.4409748667174,2.62,2.57,92.0532472771279,7.94675272287213,0
6037700200,2014,6686,3467,3219,51.8546215973676,4.9,87.6,7.5,32.6029521864905,9,53542,85698,12.1,91.1,79.8864380869185,2.01,1.53,82.2946487557807,17.7053512442193,0
6037700300,2014,5479,3642,1837,66.4719839386749,2.1,91.2,6.7,28.1864142640098,7.8,78949,83994,0,91.8,63.9979859013092,1.42,1.54,93.255640962063,6.74435903793702,0
6037275500,2014,5140,2515,2625,48.9299610894942,29,63.8,7.4,62.4775394025648,17.2,37887,63451,25,96,68.957345971564,2.7,3.35,80.7026743576298,19.2973256423702,0
6037221601,2014,3481,1695,1786,48.692904337834,23.8,70.6,5.7,55.6361075650053,9,34464,54381,33,93.7,70.6806282722513,4.84,3.46,88.9937106918239,11.0062893081761,0
6037222001,2014,3147,1491,1656,47.3784556720686,30.8,60.4,8.9,65.9393762415297,14.8,51827,64799,25.9,94.9,31.0614525139665,3.9,3.22,85.3448275862069,14.6551724137931,0
6037237201,2014,3494,1679,1815,48.0538065254722,29.7,65.1,5.1,68.3821705637172,14.1,35815,40381,27.1,94,49.0471414242728,4.24,3.25,88.9558232931727,11.0441767068273,0
6037239201,2014,3509,1708,1801,48.6748361356512,35.5,61.9,2.4,49.7548257824342,10.7,28601,37604,38.5,87,69.3495038588754,3.54,4.66,89.7703549060543,10.2296450939457,0
6037239601,2014,3591,1795,1796,49.9860763018658,41.4,54.5,4.1,65.8373710506968,18.7,30982,32977,46.6,88.2,61.0082304526749,4.57,4.01,77.9661016949153,22.0338983050847,0
6037980019,2014,228,125,103,54.8245614035088,27.6,57.9,14.5,21.4181286549708,3.7,101000,133845,0,100,6.25,2.73,4.6,70.7692307692308,29.2307692307692,0
6037980031,2014,1030,1018,12,98.8349514563107,2.4,92.2,5.4,69.4131397869733,0,NA,NA,0,100,100,NA,3.85,0,100,1
6037272100,2014,4357,2131,2226,48.909800321322,24.1,67.4,8.5,37.1160899160105,8.5,84782,107451,8.2,92.4,28.8900690387679,2.64,2.22,87.5755909840572,12.4244090159428,0
6037221110,2014,3638,1758,1880,48.323254535459,23.7,68.5,8,55.4212135600003,11.1,28804,40375,31.7,96.2,90.8602150537634,5.07,3.26,89.1783567134269,10.8216432865731,0
6037212303,2014,3314,1854,1460,55.944477972239,20.1,77.8,2,59.4502247009723,8.4,28267,44281,38.5,93.6,93.5508345978756,NA,2.66,82.2137404580153,17.7862595419847,0
6037201200,2014,2582,1355,1227,52.4786986831913,30.7,63.9,5.6,42.4377550353067,19.6,40486,50737,24.6,94.8,64.5970937912814,3.41,3.68,90.3566710700132,9.64332892998679,0
6037191203,2014,2655,1117,1538,42.0715630885122,17.9,73.3,8.9,67.9941410336891,11,29083,38561,29.5,93.8,84.0873634945398,2.38,2.19,82.4185248713551,17.5814751286449,0
6037135201,2014,2698,1316,1382,48.7768717568569,22.8,62.3,15.1,46.2104372950669,6.9,82750,121081,3.3,97.2,23.5550708833152,3.09,2.38,96.989966555184,3.01003344481605,0
6037119400,2014,5357,2822,2535,52.6787380996827,23.1,71,5.7,35.5945714896122,16,65565,76985,9.1,93.8,18.9519650655022,4.47,6.84,88.7931034482759,11.2068965517241,0
6037113213,2014,4657,2322,2335,49.8604251664161,22.7,65.6,11.9,57.2259630354586,10.9,81285,87245,8.2,99,29.5589988081049,2.78,2.6,77.4631268436578,22.5368731563422,0
6037296600,2014,5275,2372,2903,44.9668246445498,29.1,68.7,2.4,53.5251014128164,12.3,30417,43115,31.9,94.6,73.686794305351,3.02,2.64,84.2544316996872,15.7455683003128,0
6037261101,2014,3923,2008,1915,51.1853173591639,20.8,65.4,13.7,18.2865560978222,4.4,169500,272782,4.5,90.1,12.7878787878788,2.61,2.79,91.0934105720492,8.90658942795076,0
6037920312,2014,5569,2801,2768,50.2962829951517,24.3,63.5,12.1,45.0089429656726,12.8,67963,104714,5,97.6,51.3171225937183,3.06,2.63,56.7348881485007,43.2651118514993,0
6037237300,2014,4945,2278,2667,46.066734074823,28.7,62.2,9,54.6713300297202,9,34717,45226,16.3,92.5,43.3747412008282,3.3,2.15,94.679186228482,5.320813771518,0
6037227010,2014,4563,2226,2337,48.7836949375411,41,56.2,2.8,43.9815553253069,14.7,29563,32277,52.7,91.3,72.0670391061452,5.05,4.54,80.2304964539007,19.7695035460993,0
6037219300,2014,4234,2015,2219,47.5909305621162,29.9,65.2,4.9,73.8355896627365,10.3,26434,38837,25.2,92.1,72.3167539267016,2.62,3.09,92.6351351351351,7.36486486486486,0
6037204420,2014,2736,1296,1440,47.3684210526316,34.7,61.8,3.4,58.9198653004343,13.7,19583,29158,44.6,91.6,83.3883388338834,3.93,3.07,87.8177966101695,12.1822033898305,0
6037211320,2014,3062,1526,1536,49.8367080339647,23.1,73.3,3.6,69.0235033774026,12.8,29035,44231,23.5,87.6,85.614849187935,4.23,2.64,87.3250388802488,12.6749611197512,0
6037262301,2014,2820,1122,1698,39.7872340425532,29.9,52.4,17.8,38.272974196469,2.4,208854,265738,1.8,92.7,5.23613963039014,2.4,3.12,67.2875436554133,32.7124563445867,0
6037206300,2014,5372,3671,1701,68.3358153387938,2,93,5.3,63.7876188770653,42,10676,12047,100,89.3,88.7191539365452,NA,1.02,50.1456512692468,49.8543487307532,0
6037267501,2014,6740,3752,2988,55.6676557863501,16.8,78.8,4.4,63.3407267828369,5.1,69663,87577,4.3,95.9,83.0597014925373,2.03,2.72,57.5037147102526,42.4962852897474,0
6037218120,2014,5043,2622,2421,51.9928613920286,26.2,67.9,5.7,71.380629855108,15.6,34137,44274,20.2,97.1,76.9025367156208,4.37,3.17,93.5123042505593,6.48769574944072,0
6037209403,2014,3586,1813,1773,50.5577244841049,26.6,59.1,14.2,66.4915366164943,13.7,16035,30448,57.7,97.6,97.6047904191617,NA,2.64,63.8888888888889,36.1111111111111,0
6037208902,2014,2237,1443,794,64.506034868127,27.6,68.7,3.7,47.8170901102661,4.8,28500,33201,57.5,86.4,86.4457831325301,NA,3.76,63.4074074074074,36.5925925925926,0
6037212203,2014,2785,1414,1371,50.7719928186714,28.5,64.2,6.9,51.0576214588927,3.5,24238,26236,39,93,91.793041926851,NA,2.69,83.3937635968093,16.6062364031907,0
6037194200,2014,3569,2012,1557,56.3743345474923,14.3,77.6,8.1,29.8625480569152,9.9,109760,263445,4.2,86.8,28.4924623115578,2.07,2.05,87.448275862069,12.551724137931,0
6037189701,2014,3851,2225,1626,57.7772007270839,12.8,82.2,5,35.5127216414666,7.4,79554,137414,6.9,74.8,40.0691509796389,2.14,1.84,76.1462565293093,23.8537434706907,0
6037183620,2014,3243,1574,1669,48.5353068146778,28.2,66.3,5.5,60.7094442557033,20.7,50566,61739,17,94.4,65.9803921568627,2.99,3.51,87.8695208970438,12.1304791029562,0
6037143800,2014,5441,2768,2673,50.8730012865282,22.4,69.8,7.7,30.4007964199744,13.5,119097,164161,3.6,92.8,34.696261682243,2.41,2.08,81.6701461377871,18.3298538622129,0
6037139303,2014,4724,2179,2545,46.1261642675699,21.5,70.1,8.4,57.9706218484744,12.5,46158,54217,22.5,95.1,70.4918032786885,2.03,2.52,87.5760649087221,12.4239350912779,0
6037123410,2014,4091,2069,2022,50.574431679296,29.2,62.2,8.6,59.1442029444893,15.7,34964,52214,22.6,92.8,78.1078967943706,4.1,3.22,82.4088748019017,17.5911251980983,0
6037120010,2014,2896,1462,1434,50.4834254143646,33.7,63.5,2.8,64.4663004410732,14.9,55739,60003,17.5,95.9,34.3575418994413,4,4.6,90.896921017403,9.10307898259705,0
6037117510,2014,4001,2053,1948,51.3121719570107,40,57.6,2.2,61.2273699882952,13.7,40363,46503,35.2,90,75.4752851711027,3.96,4.28,61.8801652892562,38.1198347107438,0
6037294810,2014,4518,2273,2245,50.3098716246127,40.2,56.5,3.2,43.3927954504348,14.1,34861,40204,40.4,92.4,83.6329233680227,4.87,4.6,88.2926829268293,11.7073170731707,0
6037242300,2014,4845,2584,2261,53.3333333333333,42.7,54.4,2.9,64.8633287218532,14,36616,45880,31.7,92.8,62.68271711092,5.1,4.19,67.1630094043887,32.8369905956113,0
6037980015,2014,447,268,179,59.9552572706935,34.9,60.9,4,63.0892502339734,16,34000,36112,48.1,61.3,61.3333333333333,NA,2.11,69.7674418604651,30.2325581395349,0
6037262601,2014,3816,1998,1818,52.3584905660377,27,59.7,13.1,24.83772672934,7.3,198214,343168,6.6,96.2,9.71004720161834,2.63,3.05,55.2260934025204,44.7739065974796,0
6037185320,2014,2760,1470,1290,53.2608695652174,25.4,66.7,8,61.9011237135056,10.7,38393,45915,12.7,92.9,58.8924387646432,3.09,3.2,96.0233918128655,3.9766081871345,0
6037800506,2014,3165,1563,1602,49.3838862559242,21.9,61.4,17,29.588573681833,8.1,139342,207346,6.3,83.6,24.4848484848485,2.15,2.57,78.6127167630058,21.3872832369942,0
6037186401,2014,3579,1922,1657,53.7021514389494,30,62.3,7.6,63.9993111223374,11.2,29004,45708,30.8,93.1,83.3174451858913,5.05,3.5,74.9748743718593,25.0251256281407,0
6037197200,2014,3925,2177,1748,55.4649681528662,17.1,71.3,11.6,67.1656489107063,11.1,46813,66438,6.8,96.6,47.0441298917569,3.51,3.25,95.7178841309824,4.28211586901763,0
6037197300,2014,3991,1981,2010,49.6366825357053,17.6,75.4,7.1,45.2683408629075,11,51875,63827,21.6,96.7,68.6534216335541,2.26,2.28,89.2816419612315,10.7183580387685,0
6037197410,2014,3962,1988,1974,50.1766784452297,15.8,77.2,7.1,50.7346164127102,7.6,69231,84744,11.8,93.5,52.7497194163861,2.41,2.36,84.1121495327103,15.8878504672897,0
6037197420,2014,3492,1786,1706,51.1454753722795,19,75.4,5.5,57.9230353391617,10.2,55156,72904,12.2,92,64.5024700070572,2.63,2.5,89.1126025354213,10.8873974645787,0
6037197500,2014,4043,1916,2127,47.3905515706159,21.1,72.5,6.6,44.3089741010088,15.1,53623,67829,12.7,92.8,78.2404692082111,2.5,2.57,94.7032546266752,5.29674537332482,0
6037197600,2014,2523,1341,1182,53.1510107015458,18.9,75.3,6,52.8732490261218,14.6,46893,69666,11.6,97.1,74.6031746031746,2.7,2.53,80.3790412486065,19.6209587513935,0
6037197700,2014,5151,2398,2753,46.554067171423,17.8,76.4,5.6,61.0033068125751,9.4,31571,47609,37.4,88,72.1465968586387,2.94,3.09,67.4498286833089,32.5501713166911,0
6037199000,2014,5170,2599,2571,50.2707930367505,28.8,63.3,8,67.6637123113933,9.1,34369,47955,35.4,89.2,64.0462427745665,3,3.49,55.7668711656442,44.2331288343558,0
6037199110,2014,2506,1376,1130,54.9082202713488,23.7,67.4,9,57.9865147269856,14.4,45987,54811,13.1,92.8,40.8291457286432,3.33,3.46,81.2585499316005,18.7414500683995,0
6037187102,2014,3107,1624,1483,52.2690698422916,23.1,68,9,66.8044343529447,13.1,50227,62391,3,91.9,60.79869600652,3.2,2.53,88.507718696398,11.4922813036021,0
6037187200,2014,2909,1406,1503,48.3327603987625,28.9,63.2,7.9,64.1711614161714,10.2,36935,47034,21.6,95.3,61.2472160356347,3.58,3.3,87.9690949227373,12.0309050772627,0
6037187300,2014,3396,1743,1653,51.3250883392226,16,78.7,5.3,58.1777598810213,9.3,80962,115597,4.1,92.5,54.5510835913313,2.17,2.34,79.5010114632502,20.4989885367498,0
6037236400,2014,4469,1840,2629,41.1725218169613,21.1,65.7,13.4,32.2404695262523,11.9,56100,70093,9.9,93.7,45.3204241585984,2.39,2,90.8788598574822,9.12114014251781,0
6037237500,2014,2604,1332,1272,51.1520737327189,32.7,63.1,4.2,66.2147741510756,8,28900,38100,33.8,93.8,75.0599520383693,3.34,3.29,80.8390022675737,19.1609977324263,0
6037213201,2014,4576,2204,2372,48.1643356643357,24.8,68.6,6.3,62.5834870439875,17.3,31587,35962,24.6,93.3,86.3242574257426,2.31,3.09,73.3379026730637,26.6620973269363,0
6037213202,2014,3946,1915,2031,48.5301571211353,26,69.1,4.9,64.2569261821206,10.1,31017,37890,27.7,95.5,86.066763425254,3.22,2.95,77.1875,22.8125,0
6037128302,2014,4957,2653,2304,53.5202743594916,29.9,67.4,2.5,53.9682056486673,15.4,29914,43537,35.9,95.4,78.2956058588549,4.7,3.1,79.4392523364486,20.5607476635514,0
6037134306,2014,3483,1554,1929,44.6167097329888,27.7,62.9,9.4,67.4169908902508,20,61875,62538,14,88.7,47.6228209191759,2.83,3.13,43.5800604229607,56.4199395770393,1
6037119320,2014,4761,2410,2351,50.6196177273682,34.8,61.9,3.3,68.2607994195646,15.3,44983,54396,30.7,92.9,67.6793248945148,3.88,4.49,37.8947368421053,62.1052631578947,1
6037294520,2014,3642,1752,1890,48.1054365733114,34,61.3,4.8,44.8125490607625,8,45536,58267,24.3,100,63.5782747603834,3.67,3.99,91.5011037527594,8.49889624724062,0
6037213310,2014,3915,2107,1808,53.8186462324393,27.6,64,8.5,51.3680982695824,13,34018,46047,27.9,97.1,89.2255892255892,3.35,3.39,75.8979206049149,24.1020793950851,0
6037213320,2014,2233,1073,1160,48.051948051948,21.7,69.4,8.8,68.4728863489461,18.1,25809,31654,13.2,90.9,87.9162702188392,5.55,2.23,84.8545636910732,15.1454363089268,0
6037213401,2014,5806,3259,2547,56.131588012401,24.9,71.6,3.3,44.299196823128,14.5,35522,36892,21.3,98.4,95.777027027027,2.28,3.35,71.1084905660377,28.8915094339623,0
6037214700,2014,2538,1209,1329,47.6359338061466,11.4,75.9,12.9,31.7579722807495,8.2,83553,130738,4.1,95,56.9044006069803,2.15,1.83,91.7319408181027,8.2680591818973,0
6037214800,2014,3047,1295,1752,42.5008204791598,12.8,74.4,12.6,31.1179983130496,5.6,90795,140802,1.5,94.1,67.3698088332235,2.56,1.9,84.6265409717186,15.3734590282814,0
6037216100,2014,2561,1355,1206,52.9090199140961,23.5,65.2,11.5,68.906361468951,8.5,84426,146399,7.3,85.5,32.987012987013,2.84,2.19,95.2917093142272,4.70829068577277,0
6037216200,2014,4718,2628,2090,55.7015684612124,12.5,77.8,9.7,71.3707894202949,7.5,74342,117436,8.7,91.7,68.3754512635379,2.34,1.63,70.7759245830312,29.2240754169688,0
6037216300,2014,4927,2276,2651,46.194438806576,17.8,72.6,9.7,51.6935856976439,6.6,74036,118658,5.7,96.9,59.4117647058824,2.22,1.84,89.5493767976989,10.4506232023011,0
6037216700,2014,3966,1833,2133,46.2178517397882,19.1,72.8,8.2,71.4046195485632,15.5,67219,89819,17.1,92.7,56.5887050770108,2.39,2.39,84.794952681388,15.205047318612,0
6037213402,2014,4820,2545,2275,52.8008298755187,25.7,68.1,6.3,57.6093817255212,16.2,37720,42027,27.1,89.1,83.1454005934718,4.37,3.12,79.2995622263915,20.7004377736085,0
6037214000,2014,3783,1866,1917,49.3259318001586,32,58.9,9.1,17.2771617869192,6.8,79756,130723,1.8,99.1,42.1505376344086,3,2.38,93.2551319648094,6.74486803519062,0
6037214100,2014,4098,1976,2122,48.2186432406052,23.1,67.3,9.7,19.3233685872312,6.5,108947,170161,2.7,95,62.1802002224694,2.98,2.09,97.0752955818295,2.9247044181705,0
6037214400,2014,3023,1581,1442,52.2990406880582,9.5,87.8,2.8,37.2744234876313,12,69938,87670,7.1,91.9,87.3581847649919,2.95,1.71,97.4205158968206,2.57948410317936,0
6037216800,2014,3459,1665,1794,48.1352992194276,19.2,74.4,6.1,43.7315462067062,9.7,82112,128586,7.5,96.1,59.625,2.48,2.05,90.1281085154484,9.87189148455162,0
6037216900,2014,5262,2336,2926,44.3937666286583,14.2,74.1,11.6,71.858658011566,15.9,61848,88143,7,96.9,56.5184340554922,2.22,1.85,93.0392553622015,6.96074463779846,0
